transaction_id,user_id,amount,transaction_type,is_new_beneficiary,new_ip_device_combo,otp_burst_flag,phishing_referrer_flag,hour_of_day,is_odd_hour,avg_daily_txn_amount,amount_ratio,txn_frequency_last_24h,previous_fraud_flag,email_domain_age_days,email_domain_verified,is_fraud
T03618,U0086,117.79,PAYMENT,0,0,1,0,13,0,233.9996420988228,0.5,3,0,218,1,0
T03619,U0150,338.51,CASH_OUT,0,0,0,0,15,0,254.42721264461065,1.33,3,0,342,0,0
T03620,U0235,9.9,TRANSFER,0,0,0,0,7,0,314.4976595047085,0.03,2,0,169,1,0
T03621,U0345,556.41,TRANSFER,0,0,0,0,17,0,375.5205139562956,1.48,3,0,82,1,0
T03622,U0022,370.29,PAYMENT,1,0,0,0,8,0,245.4196592975271,1.51,4,0,152,0,0
T03623,U0348,1144.53,PAYMENT,0,0,0,0,3,1,498.6001073989812,2.3,3,0,271,1,1
T03624,U0285,89.8,CASH_OUT,0,0,0,0,13,0,218.2237214209535,0.41,5,0,256,0,0
T03625,U0269,815.1,CASH_OUT,0,0,0,0,23,1,269.4559464019212,3.02,4,0,134,0,0
T03626,U0466,785.01,CASH_OUT,0,0,0,0,19,0,344.6216124335044,2.28,6,0,182,1,0
T03627,U0258,68.01,PAYMENT,0,0,0,0,21,0,159.2673127134,0.43,7,0,105,0,0
T03628,U0029,254.21,CASH_OUT,0,0,0,0,23,1,225.8424610975013,1.13,2,0,57,1,0
T03629,U0213,93.26,CASH_OUT,0,1,1,0,20,0,264.2890997693811,0.35,5,1,66,1,1
T03630,U0463,147.0,PAYMENT,1,0,0,0,21,0,325.01646951387147,0.45,2,0,150,1,0
T03631,U0436,152.75,CASH_OUT,0,0,0,0,17,0,483.7834583663366,0.32,3,0,143,1,0
T03632,U0283,406.23,CASH_OUT,0,0,0,0,19,0,309.8636075076243,1.31,5,0,176,1,0
T03633,U0050,265.01,PAYMENT,0,0,0,0,4,1,273.7631699025951,0.97,4,0,192,1,0
T03634,U0095,1475.69,PAYMENT,0,0,0,0,0,1,337.3999803753992,4.37,3,0,269,1,0
T03635,U0463,67.55,CASH_OUT,1,0,0,1,22,0,349.03551602437545,0.19,1,0,299,1,1
T03636,U0499,1818.94,TRANSFER,0,0,1,0,5,1,277.9873372807282,6.54,5,0,1,1,0
T03637,U0407,131.1,CASH_OUT,0,0,0,0,19,0,357.66878673429136,0.37,1,0,208,1,0
T03638,U0088,741.13,CASH_OUT,1,0,0,0,3,1,325.12520725381466,2.28,2,0,77,1,1
T03639,U0044,206.98,CASH_OUT,1,0,0,0,18,0,251.6662736544498,0.82,6,0,124,1,0
T03640,U0461,77.21,PAYMENT,0,0,0,0,16,0,270.8597045732772,0.29,6,0,102,1,0
T03641,U0278,975.57,TRANSFER,1,1,0,0,5,1,364.7140538053022,2.67,2,0,295,1,0
T03642,U0171,184.71,TRANSFER,0,0,0,0,4,1,390.8145217319548,0.47,3,0,269,1,0
T03643,U0421,537.72,CASH_OUT,0,0,0,0,5,1,200.82435868838456,2.68,3,1,210,1,1
T03644,U0189,417.87,CASH_OUT,0,0,0,0,0,1,377.3012431521744,1.11,2,0,8,1,0
T03645,U0353,319.1,CASH_OUT,0,0,0,0,17,0,353.5286824781772,0.9,3,0,70,1,0
T03646,U0184,342.41,TRANSFER,0,1,0,0,14,0,240.2343029142168,1.43,5,0,324,1,0
T03647,U0003,658.83,CASH_IN,1,1,0,0,15,0,447.5892141591966,1.47,1,0,220,1,1
T03648,U0191,45.93,CASH_IN,0,0,0,0,22,0,432.1575538143679,0.11,3,0,176,1,0
T03649,U0118,551.58,PAYMENT,1,0,0,0,8,0,266.5983359087527,2.07,0,0,280,1,1
T03650,U0019,1130.78,PAYMENT,0,0,0,0,21,0,247.39699897856056,4.57,4,0,85,1,0
T03651,U0023,29.76,CASH_OUT,0,0,1,0,21,0,268.6928162230828,0.11,4,0,64,1,0
T03652,U0413,75.79,CASH_OUT,0,0,0,0,4,1,302.86419330555395,0.25,4,0,244,1,0
T03653,U0030,630.5,CASH_IN,0,0,0,0,10,0,148.72099078348353,4.24,2,0,198,1,0
T03654,U0295,287.49,TRANSFER,0,0,0,0,4,1,226.43614419254496,1.27,2,0,217,1,1
T03655,U0108,258.38,PAYMENT,0,0,0,0,5,1,312.07503745900124,0.83,2,0,231,1,0
T03656,U0367,73.65,CASH_OUT,0,0,0,0,1,1,405.81729196055176,0.18,0,0,273,1,0
T03657,U0281,353.39,CASH_OUT,1,0,0,0,9,0,216.53359198973004,1.63,3,0,271,1,0
T03658,U0128,67.65,CASH_OUT,0,0,0,0,21,0,181.08840168531185,0.37,2,1,269,1,0
T03659,U0229,323.72,CASH_IN,0,0,0,0,3,1,306.354141708554,1.06,5,0,136,1,0
T03660,U0111,721.15,PAYMENT,0,1,0,0,13,0,224.5701878458597,3.21,3,0,38,1,1
T03661,U0136,149.38,CASH_OUT,0,0,0,0,2,1,348.83135609527443,0.43,2,0,137,1,1
T03662,U0362,327.72,PAYMENT,0,0,0,0,12,0,286.8595648010161,1.14,2,0,323,0,0
T03663,U0186,2415.16,PAYMENT,0,1,0,0,22,0,210.59082591900557,11.47,6,1,296,1,1
T03664,U0144,580.22,TRANSFER,1,0,0,0,14,0,304.6723775086774,1.9,1,0,315,1,0
T03665,U0072,920.55,CASH_OUT,0,0,0,0,15,0,430.2215065469486,2.14,1,0,13,0,0
T03666,U0129,267.94,CASH_IN,0,0,0,0,4,1,194.50361800931847,1.38,2,0,299,1,0
T03667,U0364,730.21,TRANSFER,1,0,0,0,9,0,320.8072218994458,2.28,1,0,78,1,0
T03668,U0261,20.68,TRANSFER,1,0,0,0,2,1,238.34926410938567,0.09,2,0,99,1,1
T03669,U0003,65.57,CASH_OUT,1,0,0,0,15,0,263.66724910795404,0.25,0,0,116,1,0
T03670,U0449,113.49,CASH_OUT,0,0,0,0,7,0,251.20753139406904,0.45,1,0,85,0,0
T03671,U0388,257.04,CASH_IN,0,0,0,0,15,0,167.86538903542788,1.53,4,0,140,1,0
T03672,U0104,934.57,TRANSFER,0,0,1,0,4,1,414.80783547926046,2.25,1,0,345,1,0
T03673,U0483,212.53,TRANSFER,1,0,0,0,10,0,391.5816222554337,0.54,3,0,20,1,0
T03674,U0224,531.56,PAYMENT,1,0,0,0,18,0,122.18798638533868,4.35,2,0,312,1,0
T03675,U0320,617.76,TRANSFER,0,0,0,0,15,0,252.29201103838852,2.45,2,0,118,1,0
T03676,U0362,441.16,TRANSFER,0,0,0,0,13,0,273.21054664420063,1.61,5,0,262,1,0
T03677,U0354,220.99,TRANSFER,0,0,0,0,10,0,432.8640951473829,0.51,3,0,188,1,0
T03678,U0491,430.25,TRANSFER,0,0,0,0,13,0,134.6075907624558,3.2,2,0,149,1,0
T03679,U0473,209.48,TRANSFER,0,0,0,0,15,0,342.91139246618457,0.61,5,0,160,0,0
T03680,U0010,43.8,CASH_IN,0,0,0,0,17,0,199.52465244874605,0.22,3,0,260,1,0
T03681,U0405,2467.11,TRANSFER,1,0,0,0,2,1,395.8325240749333,6.23,3,0,186,1,1
T03682,U0384,68.01,PAYMENT,0,0,0,0,2,1,333.627609925989,0.2,1,0,160,1,0
T03683,U0302,37.55,CASH_OUT,0,0,0,0,0,1,211.54049599807763,0.18,3,0,303,1,0
T03684,U0231,1054.05,CASH_OUT,0,0,0,0,11,0,256.9129718930527,4.1,3,0,308,1,0
T03685,U0219,179.65,CASH_OUT,0,0,0,0,6,0,298.0119115200068,0.6,3,0,337,1,0
T03686,U0411,525.34,CASH_OUT,0,0,0,0,10,0,157.20243571382173,3.34,0,0,41,1,0
T03687,U0066,199.5,CASH_OUT,1,0,0,0,12,0,402.03685388376266,0.5,0,0,220,0,0
T03688,U0425,248.34,CASH_OUT,0,0,0,0,13,0,204.18307103794825,1.22,5,1,331,1,0
T03689,U0112,151.98,CASH_OUT,0,0,1,0,21,0,297.183965415027,0.51,4,0,333,0,1
T03690,U0013,210.07,CASH_OUT,0,0,0,0,11,0,248.3101753351144,0.85,5,0,294,0,0
T03691,U0393,264.41,PAYMENT,0,0,0,0,5,1,209.2291912227556,1.26,5,0,254,1,0
T03692,U0420,637.23,TRANSFER,0,0,0,0,5,1,251.07307998394555,2.54,2,0,86,1,0
T03693,U0086,358.24,CASH_OUT,0,0,1,0,6,0,366.3433597951247,0.98,2,0,303,1,0
T03694,U0234,1437.33,PAYMENT,0,0,0,0,5,1,204.24251550313943,7.04,6,0,10,1,0
T03695,U0090,21.39,CASH_IN,0,0,0,0,8,0,247.9445513084672,0.09,3,0,196,0,0
T03696,U0314,349.65,TRANSFER,0,0,0,0,20,0,463.2035749734517,0.75,1,0,364,0,0
T03697,U0054,438.81,PAYMENT,1,0,0,0,16,0,220.9641911561429,1.99,2,1,354,1,0
T03698,U0012,1264.1,CASH_IN,0,0,0,0,16,0,305.80813163432623,4.13,8,0,358,1,0
T03699,U0209,25.2,TRANSFER,0,0,0,0,14,0,366.68784478747847,0.07,5,0,289,1,0
T03700,U0462,426.07,CASH_IN,0,0,0,0,0,1,309.43992366160666,1.38,2,0,159,1,1
T03701,U0014,960.81,CASH_IN,0,0,0,0,13,0,108.7957139461191,8.83,2,0,235,0,0
T03702,U0121,138.49,CASH_OUT,0,0,0,0,1,1,337.7260573211274,0.41,3,0,261,1,0
T03703,U0418,1044.92,PAYMENT,1,0,0,0,19,0,220.70043336027308,4.73,4,0,102,1,0
T03704,U0437,9.61,CASH_OUT,0,0,0,0,21,0,340.69092180291926,0.03,7,0,325,1,0
T03705,U0377,659.23,CASH_OUT,0,0,0,0,6,0,284.31011873009106,2.32,3,0,265,1,0
T03706,U0020,1352.38,CASH_OUT,1,0,0,0,12,0,268.25282113162183,5.04,2,0,176,1,1
T03707,U0075,535.3,CASH_OUT,0,0,0,0,20,0,510.92125457112826,1.05,3,0,257,1,0
T03708,U0400,289.04,CASH_IN,0,0,0,0,6,0,275.08431002931223,1.05,2,0,18,1,0
T03709,U0243,22.96,CASH_OUT,0,0,0,0,17,0,283.54949506360225,0.08,3,0,357,1,0
T03710,U0223,1263.58,CASH_IN,0,0,0,0,5,1,329.31947651571187,3.84,2,0,334,1,0
T03711,U0070,317.72,TRANSFER,0,0,0,0,18,0,169.45215291620525,1.87,4,0,274,1,0
T03712,U0312,14.71,TRANSFER,0,0,0,0,8,0,272.96289591227776,0.05,4,0,318,1,0
T03713,U0211,585.3,PAYMENT,0,0,0,0,9,0,301.0800081038403,1.94,2,0,274,1,0
T03714,U0101,328.73,PAYMENT,0,0,0,0,3,1,321.4677170468203,1.02,3,0,231,1,0
T03715,U0186,66.39,CASH_OUT,0,0,0,0,20,0,257.2475921778521,0.26,4,0,315,1,0
T03716,U0132,120.57,TRANSFER,0,0,0,0,20,0,181.0950524276934,0.67,4,0,125,1,0
T03717,U0111,33.33,CASH_IN,0,0,0,0,11,0,361.0475649460351,0.09,2,0,49,1,0
T03718,U0381,427.0,PAYMENT,0,0,0,0,12,0,393.8680006916685,1.08,2,0,78,1,0
T03719,U0132,486.47,PAYMENT,0,0,0,0,17,0,219.74230976728725,2.21,2,0,82,1,0
T03720,U0020,352.35,TRANSFER,0,0,0,0,12,0,416.0386814178044,0.85,6,0,150,1,0
T03721,U0394,849.41,PAYMENT,0,0,0,0,19,0,291.7451462322036,2.91,0,0,129,1,0
T03722,U0024,986.67,TRANSFER,0,0,0,0,22,0,204.9266007136608,4.81,6,0,277,1,0
T03723,U0227,478.07,TRANSFER,0,0,0,0,17,0,296.6984002307342,1.61,2,0,219,1,0
T03724,U0154,6.42,CASH_OUT,0,1,0,0,4,1,175.93026497764504,0.04,5,0,13,1,0
T03725,U0293,594.1,TRANSFER,0,0,0,0,15,0,361.1776043738095,1.64,0,0,182,1,0
T03726,U0230,270.64,TRANSFER,0,1,0,0,20,0,330.4532636709061,0.82,2,0,309,0,0
T03727,U0469,416.85,CASH_OUT,1,0,0,0,20,0,193.68756339543543,2.15,1,0,75,1,0
T03728,U0310,523.6,TRANSFER,1,0,0,0,22,0,178.2306656555998,2.94,5,0,234,1,0
T03729,U0488,215.57,PAYMENT,1,0,0,0,9,0,80.9029572163933,2.66,4,0,190,1,0
T03730,U0359,1245.05,TRANSFER,1,1,0,0,13,0,260.5272480894308,4.78,1,0,130,1,1
T03731,U0405,71.92,PAYMENT,0,0,0,0,22,0,241.4619993681179,0.3,3,0,68,1,0
T03732,U0202,556.63,CASH_OUT,0,0,0,0,14,0,271.272116266042,2.05,4,0,156,1,0
T03733,U0038,2.18,TRANSFER,0,0,0,0,10,0,230.1987555902286,0.01,2,0,158,1,0
T03734,U0430,1292.81,CASH_OUT,0,0,0,0,7,0,403.3456783235873,3.21,6,0,234,1,0
T03735,U0260,59.68,CASH_IN,0,0,0,0,16,0,228.7563045789407,0.26,5,0,169,1,0
T03736,U0188,49.85,TRANSFER,0,1,1,0,2,1,426.9056986297004,0.12,3,0,108,1,1
T03737,U0057,202.49,CASH_IN,0,0,0,0,0,1,250.6158714952084,0.81,3,0,116,1,0
T03738,U0429,233.86,TRANSFER,0,0,0,0,6,0,228.8808095578956,1.02,2,0,209,1,0
T03739,U0020,120.59,TRANSFER,0,1,0,0,20,0,255.9966709323847,0.47,0,0,279,1,0
T03740,U0273,439.88,TRANSFER,0,0,0,0,1,1,263.44024963546656,1.67,2,0,179,1,0
T03741,U0119,292.52,PAYMENT,0,0,0,0,9,0,521.4894260364938,0.56,2,0,93,0,0
T03742,U0071,17.39,CASH_OUT,1,0,0,0,17,0,126.71544571311222,0.14,4,0,58,1,0
T03743,U0004,192.58,PAYMENT,1,0,0,0,6,0,421.423563262977,0.46,1,0,206,0,0
T03744,U0221,831.51,CASH_OUT,0,0,0,0,4,1,344.0766916648841,2.42,3,0,54,1,0
T03745,U0014,585.11,CASH_OUT,0,0,0,0,3,1,279.604680708625,2.09,1,1,3,0,0
T03746,U0003,645.26,PAYMENT,1,1,0,0,13,0,172.32383959618784,3.74,1,0,230,1,0
T03747,U0216,598.86,CASH_OUT,0,0,0,0,23,1,436.8103235899461,1.37,5,1,14,1,0
T03748,U0229,186.24,CASH_IN,1,0,0,0,2,1,160.93471482466245,1.16,2,0,248,1,1
T03749,U0336,52.49,TRANSFER,0,0,0,0,12,0,332.0728633393119,0.16,3,0,359,1,0
T03750,U0186,159.05,PAYMENT,0,0,1,0,2,1,205.4587951190885,0.77,3,1,323,1,0
T03751,U0055,891.26,PAYMENT,0,0,0,0,7,0,411.17056350530265,2.17,1,0,272,1,0
T03752,U0388,1967.92,PAYMENT,0,0,0,0,17,0,218.13803340263908,9.02,2,0,104,0,0
T03753,U0376,340.46,PAYMENT,0,0,0,0,18,0,343.2592686593875,0.99,3,1,231,1,0
T03754,U0254,4.87,PAYMENT,0,0,0,0,3,1,263.06133533040924,0.02,5,0,324,1,1
T03755,U0024,75.44,CASH_OUT,0,0,0,0,9,0,211.165890884869,0.36,5,0,178,0,0
T03756,U0162,194.36,CASH_OUT,0,0,0,0,2,1,149.37583631466356,1.3,3,0,201,1,0
T03757,U0158,432.07,PAYMENT,0,0,0,0,11,0,395.1627337722524,1.09,3,0,136,0,0
T03758,U0082,39.03,TRANSFER,0,0,0,0,23,1,350.6674025676655,0.11,1,0,235,0,0
T03759,U0403,1435.5,PAYMENT,0,0,0,0,5,1,230.21207130529476,6.24,2,0,259,1,0
T03760,U0159,227.13,PAYMENT,0,0,0,0,18,0,260.18596867459235,0.87,2,0,105,1,0
T03761,U0188,1218.54,PAYMENT,0,0,0,0,22,0,167.00777570894857,7.3,5,0,358,0,0
T03762,U0060,758.25,CASH_IN,0,0,0,0,3,1,210.3142590489525,3.61,1,0,24,1,0
T03763,U0403,704.14,PAYMENT,0,0,0,0,2,1,306.42601953817143,2.3,5,0,322,1,0
T03764,U0305,466.62,TRANSFER,0,0,0,0,17,0,187.6748924229753,2.49,4,0,54,1,0
T03765,U0319,492.8,PAYMENT,0,0,0,0,7,0,295.2850591156821,1.67,2,0,39,0,0
T03766,U0366,508.06,CASH_OUT,1,0,0,0,23,1,367.1438545152168,1.38,2,1,123,1,0
T03767,U0211,495.4,CASH_OUT,1,0,0,0,1,1,316.82454601860854,1.56,3,0,252,1,0
T03768,U0406,403.41,PAYMENT,0,0,0,0,6,0,163.32692219566843,2.47,2,0,235,1,0
T03769,U0152,2149.36,TRANSFER,0,0,0,0,10,0,297.1966639995011,7.23,7,0,153,1,0
T03770,U0109,658.93,PAYMENT,0,0,0,0,5,1,464.11458765608745,1.42,3,0,350,1,0
T03771,U0076,750.17,PAYMENT,0,0,0,0,18,0,444.6419251765264,1.69,3,0,107,1,0
T03772,U0030,1029.67,CASH_IN,0,0,0,1,2,1,269.2297342016292,3.82,4,0,105,1,0
T03773,U0314,121.44,CASH_OUT,1,0,0,0,12,0,251.3976389911384,0.48,3,0,37,1,1
T03774,U0486,43.76,CASH_OUT,0,0,0,0,19,0,379.5031251167956,0.12,7,0,184,1,0
T03775,U0117,329.75,PAYMENT,0,0,0,0,23,1,257.4078342255604,1.28,3,0,266,0,0
T03776,U0415,360.86,PAYMENT,0,0,0,0,1,1,150.43241123024154,2.4,1,0,139,1,0
T03777,U0356,883.58,CASH_OUT,0,0,0,0,4,1,348.7383232364921,2.53,3,0,141,1,0
T03778,U0192,293.3,PAYMENT,0,0,0,0,14,0,217.60264555551475,1.35,1,0,251,1,0
T03779,U0019,422.98,CASH_IN,0,0,0,0,9,0,255.800405804791,1.65,1,0,101,0,0
T03780,U0432,374.4,PAYMENT,0,0,1,0,5,1,301.3001265956781,1.24,3,0,227,1,1
T03781,U0173,19.48,TRANSFER,0,0,0,0,13,0,239.1970087834103,0.08,6,0,208,1,0
T03782,U0228,477.54,CASH_OUT,0,0,0,0,20,0,371.5371248056172,1.29,3,0,35,1,0
T03783,U0350,880.26,TRANSFER,0,0,0,0,0,1,370.1122918703869,2.38,1,0,305,0,0
T03784,U0183,85.69,TRANSFER,0,0,0,0,8,0,371.34488710925626,0.23,3,0,182,1,0
T03785,U0113,451.11,PAYMENT,0,0,0,0,9,0,428.6820072949688,1.05,7,0,250,1,0
T03786,U0183,450.22,CASH_OUT,0,0,0,0,21,0,292.2309102477351,1.54,2,0,270,1,0
T03787,U0481,89.67,PAYMENT,0,0,0,0,20,0,224.0957595497435,0.4,1,0,193,1,0
T03788,U0146,65.89,TRANSFER,1,0,0,0,10,0,203.4038585192024,0.32,1,0,120,1,1
T03789,U0319,1957.31,CASH_OUT,0,0,0,0,21,0,194.18032126664644,10.08,5,0,247,1,0
T03790,U0116,250.21,PAYMENT,0,1,0,0,18,0,153.4428531057789,1.63,3,0,230,1,0
T03791,U0113,129.01,CASH_IN,0,0,0,0,8,0,194.34135824800973,0.66,4,0,193,1,0
T03792,U0251,93.96,PAYMENT,0,0,0,0,11,0,352.25405869527214,0.27,5,0,287,1,0
T03793,U0476,550.71,CASH_OUT,0,0,0,0,19,0,284.27755578535755,1.94,1,0,321,1,0
T03794,U0251,470.09,TRANSFER,0,1,0,0,5,1,370.1620677546997,1.27,5,0,34,1,0
T03795,U0303,515.78,CASH_OUT,0,0,0,0,15,0,159.98551287829417,3.22,2,0,9,1,0
T03796,U0459,46.06,CASH_OUT,0,0,0,0,12,0,249.37437671878968,0.18,1,0,141,1,0
T03797,U0313,1119.97,CASH_IN,0,0,0,0,5,1,585.2147239828951,1.91,2,0,268,1,0
T03798,U0118,246.55,TRANSFER,0,0,1,0,12,0,435.92843994198495,0.57,3,0,112,1,1
T03799,U0301,187.98,PAYMENT,0,0,0,0,14,0,536.7683553309876,0.35,1,0,201,1,0
T03800,U0161,310.28,CASH_OUT,0,0,0,0,17,0,488.07803219455775,0.64,3,1,158,1,0
T03801,U0401,247.2,TRANSFER,0,0,0,0,15,0,292.2808953809983,0.85,3,0,88,1,0
T03802,U0198,996.0,PAYMENT,0,0,0,0,8,0,325.339445639879,3.06,3,0,253,1,0
T03803,U0260,1324.38,CASH_IN,0,1,0,0,17,0,310.13082408752524,4.27,2,0,191,1,0
T03804,U0148,180.81,PAYMENT,0,0,1,0,9,0,243.8101408825582,0.74,0,0,16,1,0
T03805,U0240,997.31,CASH_IN,0,0,0,0,11,0,459.7822446457466,2.17,3,0,4,1,0
T03806,U0047,760.54,TRANSFER,0,0,0,0,4,1,409.8495693002964,1.86,3,0,94,1,0
T03807,U0475,1335.43,CASH_OUT,0,0,0,0,1,1,424.4843982658608,3.15,7,0,276,1,1
T03808,U0399,141.02,PAYMENT,0,0,0,0,8,0,178.00926115103366,0.79,3,0,254,1,0
T03809,U0198,430.14,PAYMENT,1,0,0,0,17,0,226.27514974745824,1.9,5,0,239,1,0
T03810,U0047,160.48,CASH_IN,0,0,0,0,23,1,325.8293398194463,0.49,3,0,90,1,0
T03811,U0078,868.9,TRANSFER,0,1,0,0,0,1,180.3118564400436,4.82,3,0,271,0,0
T03812,U0124,2.67,CASH_OUT,0,0,0,0,13,0,297.73850770835605,0.01,2,0,271,1,0
T03813,U0075,416.0,CASH_OUT,0,0,0,0,2,1,167.24227901421546,2.49,4,0,38,0,0
T03814,U0359,207.15,TRANSFER,0,0,0,0,22,0,173.4023909481691,1.19,4,0,164,1,0
T03815,U0137,194.81,CASH_IN,0,0,0,0,10,0,460.09350481761055,0.42,4,0,81,1,0
T03816,U0090,517.69,PAYMENT,1,0,0,0,21,0,547.7694158556546,0.95,8,0,51,1,0
T03817,U0400,953.53,CASH_OUT,0,0,0,0,17,0,394.6331519722852,2.42,2,0,343,0,0
T03818,U0325,469.77,PAYMENT,0,0,0,0,1,1,238.21245271563808,1.97,1,0,226,1,0
T03819,U0061,959.25,CASH_OUT,0,0,0,0,21,0,288.51189988052306,3.32,3,0,99,1,0
T03820,U0138,153.67,CASH_OUT,0,0,0,1,16,0,350.6851920427863,0.44,1,0,102,1,0
T03821,U0050,366.47,TRANSFER,0,0,0,0,2,1,374.3392792578038,0.98,2,0,133,1,0
T03822,U0259,299.41,CASH_OUT,0,0,0,0,20,0,300.33392865303307,1.0,1,0,75,1,0
T03823,U0461,5.86,TRANSFER,1,0,0,0,6,0,382.5082522360462,0.02,2,0,259,1,0
T03824,U0107,406.88,PAYMENT,0,0,0,0,2,1,318.95616497336465,1.28,4,0,52,0,0
T03825,U0113,541.65,TRANSFER,0,1,0,0,14,0,210.45555271579184,2.57,2,0,216,1,0
T03826,U0350,448.14,TRANSFER,0,0,0,0,3,1,345.69623253233715,1.3,7,0,289,0,0
T03827,U0254,666.43,TRANSFER,1,0,0,0,14,0,416.39323750005417,1.6,2,0,91,1,1
T03828,U0118,423.55,PAYMENT,0,0,0,0,2,1,337.36810689210085,1.26,1,0,281,1,0
T03829,U0493,34.54,PAYMENT,1,0,0,0,10,0,213.6525628964535,0.16,6,0,164,1,1
T03830,U0198,61.9,PAYMENT,0,0,0,0,2,1,312.22249506086246,0.2,2,0,139,1,0
T03831,U0337,453.76,TRANSFER,0,0,0,0,19,0,235.9877464949834,1.92,3,0,296,1,0
T03832,U0365,160.78,CASH_OUT,0,0,0,0,17,0,198.99145318719312,0.81,2,0,77,0,0
T03833,U0051,41.5,CASH_OUT,1,1,0,1,13,0,198.6503383123164,0.21,3,0,243,0,0
T03834,U0245,280.71,PAYMENT,0,0,0,0,20,0,220.0169881789476,1.28,3,0,295,0,0
T03835,U0403,404.08,CASH_OUT,0,0,0,0,8,0,330.03695554544726,1.22,2,0,262,1,0
T03836,U0426,199.3,CASH_OUT,0,0,0,0,14,0,442.7292874675684,0.45,6,0,57,1,0
T03837,U0035,637.26,CASH_OUT,0,0,0,0,7,0,396.0713320967624,1.61,2,0,266,0,0
T03838,U0302,516.09,TRANSFER,0,1,0,0,7,0,341.6697819572488,1.51,3,0,89,0,0
T03839,U0410,202.35,TRANSFER,1,1,0,0,7,0,386.87676729618,0.52,5,0,188,1,0
T03840,U0499,702.99,CASH_OUT,0,0,0,0,23,1,429.7112552863092,1.64,4,0,7,1,0
T03841,U0069,523.05,CASH_OUT,0,0,0,0,13,0,427.108965764613,1.22,4,0,19,1,0
T03842,U0349,507.29,TRANSFER,0,0,0,0,5,1,292.96825112803646,1.73,2,0,132,0,0
T03843,U0320,403.08,PAYMENT,0,0,0,0,12,0,244.62380102571743,1.65,2,0,330,1,0
T03844,U0421,5.73,CASH_OUT,0,0,0,0,6,0,496.88633439982686,0.01,4,0,172,1,0
T03845,U0468,596.2,CASH_OUT,1,1,0,0,14,0,361.03177928686847,1.65,4,0,274,1,0
T03846,U0049,235.84,CASH_OUT,1,0,0,0,9,0,400.5067771410081,0.59,1,0,345,1,1
T03847,U0405,1428.94,TRANSFER,0,0,0,0,11,0,182.0497889632207,7.85,3,0,281,1,0
T03848,U0074,851.83,PAYMENT,0,1,0,0,4,1,454.6046955584594,1.87,5,0,94,1,0
T03849,U0192,443.0,TRANSFER,0,0,0,0,21,0,225.22334844202285,1.97,2,0,131,1,0
T03850,U0261,145.3,PAYMENT,0,0,0,0,2,1,242.31768297364056,0.6,5,0,201,0,0
T03851,U0356,113.9,TRANSFER,1,0,0,0,4,1,206.98456499298345,0.55,2,0,243,1,1
T03852,U0070,208.05,CASH_OUT,0,0,0,0,11,0,294.0695298210671,0.71,3,0,233,1,0
T03853,U0090,323.67,PAYMENT,0,0,0,0,2,1,307.88514164684824,1.05,2,0,6,1,0
T03854,U0260,175.53,CASH_OUT,0,1,0,0,20,0,281.50208877896745,0.62,3,0,327,1,0
T03855,U0126,361.73,TRANSFER,0,0,0,0,0,1,303.4382693655458,1.19,2,0,327,0,0
T03856,U0231,90.38,TRANSFER,0,1,0,0,16,0,189.97245568354063,0.48,6,0,38,1,1
T03857,U0295,1901.87,TRANSFER,1,0,0,0,9,0,364.9309953731428,5.21,7,0,186,0,0
T03858,U0498,57.1,PAYMENT,0,0,0,0,5,1,496.2011258270793,0.12,4,1,73,1,0
T03859,U0419,1343.71,CASH_OUT,1,0,0,0,23,1,226.1522989618589,5.94,1,0,257,1,1
T03860,U0129,1224.26,PAYMENT,0,0,0,0,19,0,217.1561682500104,5.64,2,0,84,1,0
T03861,U0280,372.6,TRANSFER,0,0,1,0,12,0,279.8682501944524,1.33,2,0,80,1,0
T03862,U0313,645.33,TRANSFER,0,1,0,0,14,0,273.9807390370998,2.36,2,0,218,0,0
T03863,U0100,286.39,TRANSFER,0,0,0,0,22,0,180.66867884991964,1.59,5,1,173,1,0
T03864,U0326,497.17,CASH_OUT,0,0,0,0,20,0,151.56290333752744,3.28,2,0,76,1,0
T03865,U0297,208.19,PAYMENT,0,0,0,0,1,1,420.49941080174256,0.5,1,0,304,0,0
T03866,U0182,179.17,CASH_OUT,0,0,0,0,20,0,117.3247941882128,1.53,2,0,319,0,0
T03867,U0174,431.65,CASH_OUT,0,0,0,1,1,1,300.22311966627143,1.44,3,0,54,1,0
T03868,U0316,344.71,TRANSFER,0,1,0,0,16,0,187.72765310231364,1.84,2,0,350,0,0
T03869,U0364,433.2,TRANSFER,0,0,0,0,18,0,425.7041038312097,1.02,4,0,126,1,0
T03870,U0188,168.9,CASH_OUT,1,0,0,0,0,1,163.41342692478474,1.03,2,0,345,1,0
T03871,U0057,228.61,CASH_OUT,1,0,0,0,4,1,215.06831442988096,1.06,1,0,64,1,0
T03872,U0031,43.81,PAYMENT,0,0,0,0,19,0,166.66159644274646,0.26,3,0,111,1,0
T03873,U0084,26.85,TRANSFER,0,0,0,0,15,0,221.97199926552108,0.12,4,0,185,1,0
T03874,U0152,146.15,TRANSFER,0,0,0,0,21,0,188.42611167731235,0.78,4,0,356,1,0
T03875,U0473,38.57,TRANSFER,0,0,0,0,4,1,353.29995932908633,0.11,3,0,17,1,0
T03876,U0036,54.78,TRANSFER,0,0,0,0,22,0,345.6864475678072,0.16,3,0,113,1,0
